"source","target","correlation"
"comp100071_c0_seq1","comp79401_c0_seq1",0.955385182917242
"comp100071_c0_seq1","comp98093_c2_seq11",0.961809695617022
"comp100071_c0_seq1","comp98634_c0_seq5",0.971275667557137
"comp100071_c0_seq1","comp99568_c0_seq7",0.954509468956818
"comp100080_c0_seq3","comp65394_c0_seq1",0.972068594306351
"comp100080_c0_seq3","comp87606_c0_seq6",0.979395714319784
"comp100080_c0_seq3","comp90711_c0_seq5",0.960565242216205
"comp100080_c0_seq3","comp97703_c0_seq11",0.976677714703487
"comp100080_c0_seq3","comp99995_c1_seq2",0.967909659444714
"comp100080_c0_seq9","comp100255_c0_seq3",0.960545076322727
"comp100080_c0_seq9","comp101359_c2_seq6",0.956573943367629
"comp100080_c0_seq9","comp98416_c0_seq9",0.956205988786452
"comp100080_c0_seq9","comp993357_c0_seq1",0.970254830559057
"comp100082_c0_seq4","comp92486_c0_seq2",0.983908465814329
"comp100083_c0_seq1","comp97903_c0_seq5",0.953954905739994
"comp100084_c0_seq2","comp102752_c0_seq6",0.972903659390685
"comp100084_c0_seq2","comp1264757_c0_seq1",0.958966161452279
"comp100084_c0_seq2","comp1697826_c0_seq1",0.969273711624472
"comp100084_c0_seq2","comp1818980_c0_seq1",0.959919400045969
"comp100084_c0_seq2","comp2200438_c0_seq1",0.964287483967206
"comp100084_c0_seq2","comp35538_c0_seq1",0.955157614232052
"comp100084_c0_seq2","comp70478_c0_seq2",0.981601174283109
"comp100084_c0_seq2","comp98443_c0_seq3",0.980014105225877
"comp100092_c1_seq1","comp83590_c1_seq1",0.974008717431629
"comp100094_c0_seq1","comp101123_c0_seq2",0.955177046538881
"comp100094_c0_seq1","comp102197_c2_seq1",0.960410371549406
"comp100094_c0_seq1","comp2200438_c0_seq1",0.965638850155857
"comp100094_c0_seq1","comp741187_c0_seq1",0.973185221962184
"comp100094_c0_seq1","comp88684_c0_seq1",0.959610622435943
"comp100094_c0_seq1","comp98182_c0_seq7",0.957203449288687
"comp100097_c0_seq14","comp57062_c0_seq2",0.951984159216267
"comp100097_c0_seq14","comp94810_c1_seq6",0.975271162948532
"comp100104_c1_seq1","comp102752_c0_seq6",0.970741532173484
"comp100104_c1_seq1","comp1229926_c0_seq1",0.952085327998039
"comp100104_c1_seq1","comp61249_c1_seq1",0.960163601381508
"comp100104_c1_seq1","comp82600_c0_seq1",0.988990401459611
"comp100104_c1_seq1","comp94933_c1_seq1",0.965532948701363
"comp100104_c1_seq1","comp99701_c0_seq1",0.953034473991286
"comp100104_c1_seq2","comp97086_c0_seq2",0.955903912828105
"comp100116_c0_seq2","comp100247_c1_seq4",0.959857187996003
"comp100116_c0_seq2","comp56133_c1_seq1",0.960726596875047
"comp100127_c0_seq2","comp87606_c0_seq6",0.981950931468222
"comp100127_c0_seq2","comp94810_c1_seq6",0.952126835972314
"comp100127_c0_seq2","comp99995_c1_seq2",0.968980322069065
"comp100129_c0_seq1","comp101211_c0_seq1",0.955233125982171
"comp100129_c0_seq1","comp101726_c1_seq25",0.961169778103269
"comp100129_c0_seq1","comp98263_c0_seq2",0.960218154181933
"comp100129_c0_seq1","comp98646_c0_seq5",0.956409561905665
"comp100129_c0_seq1","comp98713_c0_seq1",0.968706197666155
"comp100129_c0_seq1","comp99532_c0_seq3",0.977040437875241
"comp100130_c0_seq11","comp2887791_c0_seq1",0.956694111874321
"comp100130_c0_seq11","comp34385_c0_seq1",0.961953903864949
"comp100130_c0_seq11","comp95154_c0_seq1",0.970694360276564
"comp100130_c0_seq11","comp98284_c1_seq14",0.961449506065543
"comp100142_c0_seq8","comp100732_c0_seq3",0.966205796838275
"comp100142_c0_seq8","comp101045_c0_seq8",0.963184507462262
"comp100142_c0_seq8","comp101145_c0_seq4",0.972184958031606
